"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,221761,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,217967,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,213148,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,208399,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,203912,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,199830,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,195209,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,188232,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,178891,,
"SVK","Slovak Republic","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,169923,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,214949,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,213182,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,209636,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,204741,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,199707,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,195561,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,191296,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,186303,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,179954,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,171489,,
"SVK","Slovak Republic","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,161972,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,237802,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,236740,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,233865,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,230298,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,228466,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,226153,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,222019,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,218819,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,214113,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,209280,,
"SVK","Slovak Republic","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,201764,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,228905,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,227674,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,224432,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,220639,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,219063,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,216879,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,213655,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,210429,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,205746,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,200647,,
"SVK","Slovak Republic","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,194440,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,227127,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,233957,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,238091,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,240015,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,240489,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,238531,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,237202,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,235047,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,231702,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,229886,,
"SVK","Slovak Republic","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,222714,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,219872,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,225487,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,229223,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,231563,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,231151,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,229470,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,227637,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,224778,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,221265,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,219966,,
"SVK","Slovak Republic","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,212350,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,184860,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,190751,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,199289,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,208890,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,217692,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,227164,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,234367,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,239188,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,241369,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,241962,,
"SVK","Slovak Republic","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,234936,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,180466,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,186083,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,194391,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,203110,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,211648,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,219737,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,225237,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,229088,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,231556,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,231236,,
"SVK","Slovak Republic","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,222680,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,191769,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,189357,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,185308,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,182766,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,182440,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,184503,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,190967,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,199914,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,209669,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,218542,,
"SVK","Slovak Republic","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,223969,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,190136,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,187608,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,183413,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,180551,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,179294,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,180313,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,185927,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,194331,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,202978,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,211519,,
"SVK","Slovak Republic","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,214151,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,1034064,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,1039637,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,1052996,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,1067668,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,1080364,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,1091946,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,1102469,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,1113222,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,1125472,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,1138089,,
"SVK","Slovak Republic","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,1151304,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,1244609,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,1251933,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,1266986,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,1282518,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,1296159,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,1308846,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,1319348,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,1329857,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,1341549,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,1353309,,
"SVK","Slovak Republic","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,1361547,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,64435,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,62810,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,61489,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,59199,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,56260,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,54376,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,52645,,
"SVN","Slovenia","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,51476,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,61278,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,59669,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,58080,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,55369,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,52818,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,51359,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,49881,,
"SVN","Slovenia","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,48653,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,72833,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,71487,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,69904,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,70889,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,69992,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,69356,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,66235,,
"SVN","Slovenia","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,63743,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,69580,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,67677,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,65808,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,64749,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,63909,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,62763,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,61069,,
"SVN","Slovenia","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,59480,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,78648,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,79212,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,79543,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,81080,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,79392,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,78708,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,76436,,
"SVN","Slovenia","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,73843,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,73709,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,74189,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,73628,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,73113,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,72057,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,70931,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,69099,,
"SVN","Slovenia","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,67519,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,74183,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,76028,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,77494,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,80031,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,81065,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,83189,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,83020,,
"SVN","Slovenia","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,82819,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,70193,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,71364,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,72560,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,73097,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,73675,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,74777,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,75100,,
"SVN","Slovenia","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,74633,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,76652,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,75221,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,74455,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,76052,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,76164,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,77763,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,78883,,
"SVN","Slovenia","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,79899,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,75113,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,73024,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,71371,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,70361,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,70443,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,70876,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,72005,,
"SVN","Slovenia","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,73345,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,462984,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,471065,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,479497,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,488863,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,495098,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,502907,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,507642,,
"SVN","Slovenia","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,513637,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,531304,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,538391,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,545469,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,551982,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,557435,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,562696,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,567321,,
"SVN","Slovenia","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,572300,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,267153,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,273486,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,284417,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,295205,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,307083,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,318177,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,327748,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,329731,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,328011,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,318174,,
"SWE","Sweden","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,304768,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,251908,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,258740,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,268883,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,279492,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,291297,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,301545,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,309280,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,311677,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,310522,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,300431,,
"SWE","Sweden","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,287608,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,262376,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,263207,,
"SWE","Sweden","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,265094,,
